Trial time;Recording time;X center;Y center;Area;Areachange;Elongation;Velocity;Result 1
13,852;13,852;-0,13168;0,0988382;0,00214248;0;0,733453;0;1
13,892;13,892;-0,133344;0,0870066;0,0022552;0,000946362;0,773109;0,298441;1
13,932;13,932;-0,133344;0,0870066;0,0022552;0;0,773109;0;1
13,972;13,972;-0,136457;0,0746215;0,00243206;0,00109351;0,781824;0,318981;1
14,012;14,012;-0,136457;0,0746215;0,00243206;0;0,781824;0;1
14,052;14,052;-0,140943;0,0627908;0,00243003;0,00114279;0,771293;0,316034;1
14,092;14,092;-0,140943;0,0627908;0,00243003;0;0,771293;0;1
14,133;14,133;-0,145291;0,0531889;0,00238008;0,000465756;0,764509;0,263286;1
14,173;14,173;-0,145291;0,0531889;0,00238008;0;0,764509;0;1
14,213;14,213;-0,145291;0,0531889;0,00238008;0;0,764509;0;1
14,253;14,253;-0,148789;0,0435741;0,00240708;0,000409055;0,753184;0,255551;1
14,293;14,293;-0,148789;0,0435741;0,00240708;0;0,753184;0;1
14,333;14,333;-0,148789;0,0435741;0,00240708;0;0,753184;0;1
14,373;14,373;-0,148789;0,0435741;0,00240708;0;0,753184;0;1
14,413;14,413;-0,148789;0,0435741;0,00240708;0;0,753184;0;1
14,453;14,453;-0,148789;0,0435741;0,00240708;0;0,753184;0;1
14,493;14,493;-0,148789;0,0435741;0,00240708;0;0,753184;0;1
14,533;14,533;-0,148606;0,0319851;0,00229368;0,000717534;0,727197;0,289508;1
14,573;14,573;-0,148606;0,0319851;0,00229368;0;0,727197;0;1
14,613;14,613;-0,148606;0,0319851;0,00229368;0;0,727197;0;1
14,653;14,653;-0,148606;0,0319851;0,00229368;0;0,727197;0;1
14,693;14,693;-0,149909;0,0200034;0,00247458;0,000758035;0,781874;0,301047;1
14,733;14,733;-0,149909;0,0200034;0,00247458;0;0,781874;0;1
14,773;14,773;-0,149909;0,0200034;0,00247458;0;0,781874;0;1
14,813;14,813;-0,151769;0,00829545;0,00246311;0,000444156;0,804283;0,296099;1
14,853;14,853;-0,151769;0,00829545;0,00246311;0;0,804283;0;1
14,893;14,893;-0,152746;-0,00212128;0,00244826;0,000556207;0,794778;0,261327;1
14,933;14,933;-0,152746;-0,00212128;0,00244826;0;0,794778;0;1
14,973;14,973;-0,153286;-0,0132957;0,00245028;0,000681084;0,783154;0,279436;1
15,013;15,013;-0,153286;-0,0132957;0,00245028;0;0,783154;0;1
15,053;15,053;-0,153637;-0,0239185;0,00246446;0,000624383;0,807086;0,265475;1
15,093;15,093;-0,153637;-0,0239185;0,00246446;0;0,807086;0;1
15,133;15,133;-0,153637;-0,0239185;0,00246446;0;0,807086;0;1
15,173;15,173;-0,153311;-0,037328;0,00233891;0,000903837;0,76068;0,335044;1
15,213;15,213;-0,153311;-0,037328;0,00233891;0;0,76068;0;1
15,254;15,254;-0,153311;-0,037328;0,00233891;0;0,76068;0;1
15,294;15,294;-0,149869;-0,0481282;0,00224845;0,000566332;0,692688;0,283133;1
15,334;15,334;-0,149869;-0,0481282;0,00224845;0;0,692688;0;1
15,374;15,374;-0,149869;-0,0481282;0,00224845;0;0,692688;0;1
15,414;15,414;-0,142498;-0,0575314;0,002185;0,00074521;0,658536;0,298437;1
15,454;15,454;-0,142498;-0,0575314;0,002185;0;0,658536;0;1
15,494;15,494;-0,142498;-0,0575314;0,002185;0;0,658536;0;1
15,534;15,534;-0,132236;-0,0656644;0,00220795;0,000654084;0,74086;0,327047;1
15,574;15,574;-0,132236;-0,0656644;0,00220795;0;0,74086;0;1
15,614;15,614;-0,124934;-0,0729717;0,00225925;0,000806636;0,77213;0,25803;1
15,654;15,654;-0,124934;-0,0729717;0,00225925;0;0,77213;0;1
15,694;15,694;-0,117289;-0,0819211;0,00229571;0,000454281;0,773602;0,293996;1
15,734;15,734;-0,117289;-0,0819211;0,00229571;0;0,773602;0;1
15,774;15,774;-0,110238;-0,0906445;0,00232676;0,00035438;0,783814;0,280166;1
15,814;15,814;-0,110238;-0,0906445;0,00232676;0;0,783814;0;1
15,854;15,854;-0,110238;-0,0906445;0,00232676;0;0,783814;0;1
15,894;15,894;-0,101648;-0,101139;0,00225453;0,00073981;0,753696;0,338747;1
15,934;15,934;-0,101648;-0,101139;0,00225453;0;0,753696;0;1
15,974;15,974;-0,101648;-0,101139;0,00225453;0;0,753696;0;1
16,014;16,014;-0,0955215;-0,109547;0,00218163;0,000337504;0,713699;0,259838;1
16,054;16,054;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,094;16,094;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,134;16,134;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,174;16,174;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,214;16,214;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,254;16,254;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,294;16,294;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,334;16,334;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,375;16,375;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,415;16,415;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,455;16,455;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,495;16,495;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,535;16,535;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,575;16,575;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,615;16,615;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,655;16,655;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,695;16,695;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,735;16,735;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,775;16,775;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,815;16,815;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,855;16,855;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,895;16,895;-0,0955215;-0,109547;0,00218163;0;0,713699;0;1
16,935;16,935;-0,0840326;-0,111967;0,0021499;0,00072226;0,668023;0,29327;1
16,975;16,975;-0,0840326;-0,111967;0,0021499;0;0,668023;0;1
17,015;17,015;-0,0840326;-0,111967;0,0021499;0;0,668023;0;1
17,055;17,055;-0,0727423;-0,11136;0,00215328;0,000659484;0,726373;0,282409;1
17,095;17,095;-0,0727423;-0,11136;0,00215328;0;0,726373;0;1
17,135;17,135;-0,0727423;-0,11136;0,00215328;0;0,726373;0;1
17,175;17,175;-0,0602265;-0,110828;0,00225858;0,00077896;0,721268;0,312904;1
17,215;17,215;-0,0602265;-0,110828;0,00225858;0;0,721268;0;1
17,255;17,255;-0,0602265;-0,110828;0,00225858;0;0,721268;0;1
17,295;17,295;-0,0496823;-0,110504;0,0021283;0,000293629;0,734219;0,263493;1
17,335;17,335;-0,0496823;-0,110504;0,0021283;0;0,734219;0;1
17,375;17,375;-0,0496823;-0,110504;0,0021283;0;0,734219;0;1
17,415;17,415;-0,0496823;-0,110504;0,0021283;0;0,734219;0;1
17,455;17,455;-0,0385113;-0,112067;0,0021742;0,000391505;0,699552;0,281738;1
17,496;17,496;-0,0385113;-0,112067;0,0021742;0;0,699552;0;1
17,536;17,536;-0,0385113;-0,112067;0,0021742;0;0,699552;0;1
17,576;17,576;-0,0287519;-0,116358;0,00234296;0,000575783;0,77126;0,266298;1
17,616;17,616;-0,0287519;-0,116358;0,00234296;0;0,77126;0;1
17,656;17,656;-0,0287519;-0,116358;0,00234296;0;0,77126;0;1
17,696;17,696;-0,0172033;-0,121135;0,00238481;0,000554182;0,765661;0,312161;1
17,736;17,736;-0,0172033;-0,121135;0,00238481;0;0,765661;0;1
17,776;17,776;-0,0172033;-0,121135;0,00238481;0;0,765661;0;1
17,816;17,816;-0,00634449;-0,125003;0,00241248;0,000396905;0,769979;0,287921;1
17,856;17,856;-0,00634449;-0,125003;0,00241248;0;0,769979;0;1
17,896;17,896;-0,00634449;-0,125003;0,00241248;0;0,769979;0;1
17,936;17,936;0,00733197;-0,128804;0,00235241;0,000616283;0,751818;0,354556;1
17,976;17,976;0,00733197;-0,128804;0,00235241;0;0,751818;0;1
18,016;18,016;0,0185999;-0,130561;0,00236523;0,000664884;0,759593;0,284846;1
18,056;18,056;0,0185999;-0,130561;0,00236523;0;0,759593;0;1
18,096;18,096;0,0318062;-0,132261;0,00247863;0,000937587;0,805724;0,33258;1
18,136;18,136;0,0318062;-0,132261;0,00247863;0;0,805724;0;1
18,176;18,176;0,0467183;-0,133954;0,00244691;0,00115967;0,799921;0,374861;1
18,216;18,216;0,0467183;-0,133954;0,00244691;0;0,799921;0;1
18,256;18,256;0,0618456;-0,13523;0,00245366;0,000708759;0,790877;0,379184;1
18,296;18,296;0,0618456;-0,13523;0,00245366;0;0,790877;0;1
18,336;18,336;0,0757792;-0,135328;0,00244083;0,000688509;0,827704;0,348036;1
18,376;18,376;0,0757792;-0,135328;0,00244083;0;0,827704;0;1
18,416;18,416;0,0873982;-0,133965;0,00232136;0,000755335;0,762118;0,292206;1
18,456;18,456;0,0873982;-0,133965;0,00232136;0;0,762118;0;1
18,496;18,496;0,0873982;-0,133965;0,00232136;0;0,762118;0;1
18,536;18,536;0,100011;-0,126183;0,00220998;0,000581183;0,675917;0,370178;1
18,576;18,576;0,100011;-0,126183;0,00220998;0;0,675917;0;1
18,617;18,617;0,100011;-0,126183;0,00220998;0;0,675917;0;1
18,657;18,657;0,108844;-0,115389;0,0021526;0,000640583;0,702121;0,348381;1
18,697;18,697;0,108844;-0,115389;0,0021526;0;0,702121;0;1
18,737;18,737;0,108844;-0,115389;0,0021526;0;0,702121;0;1
18,777;18,777;0,113586;-0,104134;0,00232136;0,000816086;0,718782;0,30506;1
18,817;18,817;0,113586;-0,104134;0,00232136;0;0,718782;0;1
18,857;18,857;0,113586;-0,104134;0,00232136;0;0,718782;0;1
18,897;18,897;0,113586;-0,104134;0,00232136;0;0,718782;0;1
18,937;18,937;0,113586;-0,104134;0,00232136;0;0,718782;0;1
18,977;18,977;0,113586;-0,104134;0,00232136;0;0,718782;0;1
19,017;19,017;0,113586;-0,104134;0,00232136;0;0,718782;0;1
19,057;19,057;0,113586;-0,104134;0,00232136;0;0,718782;0;1
19,097;19,097;0,113586;-0,104134;0,00232136;0;0,718782;0;1
19,137;19,137;0,113586;-0,104134;0,00232136;0;0,718782;0;1
19,177;19,177;0,113586;-0,104134;0,00232136;0;0,718782;0;1
19,217;19,217;0,113586;-0,104134;0,00232136;0;0,718782;0;1
19,257;19,257;0,113586;-0,104134;0,00232136;0;0,718782;0;1
19,297;19,297;0,113586;-0,104134;0,00232136;0;0,718782;0;1
19,337;19,337;0,113759;-0,0932123;0,00218703;0,000304429;0,586915;0,272834;1
19,377;19,377;0,113759;-0,0932123;0,00218703;0;0,586915;0;1
19,417;19,417;0,113759;-0,0932123;0,00218703;0;0,586915;0;1
19,457;19,457;0,113759;-0,0932123;0,00218703;0;0,586915;0;1
19,497;19,497;0,113759;-0,0932123;0,00218703;0;0,586915;0;1
19,537;19,537;0,115271;-0,0832417;0,00227883;0,000709434;0,721534;0,251889;1
19,577;19,577;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
19,617;19,617;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
19,657;19,657;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
19,697;19,697;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
19,738;19,738;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
19,778;19,778;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
19,818;19,818;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
19,858;19,858;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
19,898;19,898;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
19,938;19,938;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
19,978;19,978;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,018;20,018;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,058;20,058;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,098;20,098;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,138;20,138;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,178;20,178;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,218;20,218;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,258;20,258;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,298;20,298;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,338;20,338;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,378;20,378;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,418;20,418;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,458;20,458;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,498;20,498;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,538;20,538;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,578;20,578;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,618;20,618;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,658;20,658;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,698;20,698;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,738;20,738;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,778;20,778;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,818;20,818;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,858;20,858;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,899;20,899;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,939;20,939;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
20,979;20,979;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
21,019;21,019;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
21,059;21,059;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
21,099;21,099;0,115271;-0,0832417;0,00227883;0;0,721534;0;1
21,139;21,139;0,122345;-0,0760245;0,00229571;0,000656784;0,743064;0,252415;1
21,179;21,179;0,122345;-0,0760245;0,00229571;0;0,743064;0;1
21,219;21,219;0,122345;-0,0760245;0,00229571;0;0,743064;0;1
21,259;21,259;0,12978;-0,0679249;0,00237468;0,000717534;0,796432;0,274625;1
21,299;21,299;0,12978;-0,0679249;0,00237468;0;0,796432;0;1
21,339;21,339;0,12978;-0,0679249;0,00237468;0;0,796432;0;1
21,379;21,379;0,12978;-0,0679249;0,00237468;0;0,796432;0;1
21,419;21,419;0,138071;-0,0594758;0,00233553;0,00072226;0,759032;0,295684;1
21,459;21,459;0,138071;-0,0594758;0,00233553;0;0,759032;0;1
21,499;21,499;0,138071;-0,0594758;0,00233553;0;0,759032;0;1
21,539;21,539;0,138071;-0,0594758;0,00233553;0;0,759032;0;1
21,579;21,579;0,138071;-0,0594758;0,00233553;0;0,759032;0;1
21,619;21,619;0,138071;-0,0594758;0,00233553;0;0,759032;0;1
21,659;21,659;0,138071;-0,0594758;0,00233553;0;0,759032;0;1
21,699;21,699;0,138071;-0,0594758;0,00233553;0;0,759032;0;1
21,739;21,739;0,13325;-0,0494267;0,0022498;0,000546757;0,670622;0,278402;1
21,779;21,779;0,13325;-0,0494267;0,0022498;0;0,670622;0;1
21,819;21,819;0,13325;-0,0494267;0,0022498;0;0,670622;0;1
21,859;21,859;0,13325;-0,0494267;0,0022498;0;0,670622;0;1
21,899;21,899;0,128596;-0,037651;0,00235848;0,000979438;0,771577;0,316271;1
21,939;21,939;0,128596;-0,037651;0,00235848;0;0,771577;0;1
21,979;21,979;0,128596;-0,037651;0,00235848;0;0,771577;0;1
22,02;22,02;0,126713;-0,0264897;0,00241788;0,000523132;0,793089;0,282721;1
22,06;22,06;0,126713;-0,0264897;0,00241788;0;0,793089;0;1
22,1;22,1;0,126713;-0,0264897;0,00241788;0;0,793089;0;1
22,14;22,14;0,125456;-0,0132971;0,00246446;0,000857936;0,766699;0,331018;1
22,18;22,18;0,125456;-0,0132971;0,00246446;0;0,766699;0;1
22,22;22,22;0,125456;-0,0132971;0,00246446;0;0,766699;0;1
22,26;22,26;0,1247;-0,00103834;0,00253263;0,000747235;0,841383;0,306776;1
22,3;22,3;0,1247;-0,00103834;0,00253263;0;0,841383;0;1
22,34;22,34;0,1247;-0,00103834;0,00253263;0;0,841383;0;1
22,38;22,38;0,1247;-0,00103834;0,00253263;0;0,841383;0;1
22,42;22,42;0,125352;0,00985677;0,00245433;0,000634508;0,777956;0,27262;1
22,46;22,46;0,125352;0,00985677;0,00245433;0;0,777956;0;1
22,5;22,5;0,125352;0,00985677;0,00245433;0;0,777956;0;1
22,54;22,54;0,125352;0,00985677;0,00245433;0;0,777956;0;1
22,58;22,58;0,125352;0,00985677;0,00245433;0;0,777956;0;1
22,62;22,62;0,125352;0,00985677;0,00245433;0;0,777956;0;1
22,66;22,66;0,125352;0,00985677;0,00245433;0;0,777956;0;1
22,7;22,7;0,125352;0,00985677;0,00245433;0;0,777956;0;1
22,74;22,74;0,125352;0,00985677;0,00245433;0;0,777956;0;1
22,78;22,78;0,125352;0,00985677;0,00245433;0;0,777956;0;1
22,82;22,82;0,125352;0,00985677;0,00245433;0;0,777956;0;1
22,86;22,86;0,115243;0,00926691;0,00233013;0,000517732;0,620277;0,252947;1
22,9;22,9;0,115243;0,00926691;0,00233013;0;0,620277;0;1
22,94;22,94;0,115243;0,00926691;0,00233013;0;0,620277;0;1
22,98;22,98;0,102442;0,0131892;0,00232001;0,00121569;0,781846;0,334407;1
23,02;23,02;0,102442;0,0131892;0,00232001;0;0,781846;0;1
23,06;23,06;0,091673;0,0151781;0,00243678;0,000962563;0,833159;0,273527;1
23,1;23,1;0,091673;0,0151781;0,00243678;0;0,833159;0;1
23,141;23,141;0,0807994;0,017217;0,00240236;0,000914637;0,800992;0,276328;1
23,181;23,181;0,0807994;0,017217;0,00240236;0;0,800992;0;1
23,221;23,221;0,0807994;0,017217;0,00240236;0;0,800992;0;1
23,261;23,261;0,0677021;0,0194247;0,0022741;0,000720909;0,763184;0,331761;1
23,301;23,301;0,0677021;0,0194247;0,0022741;0;0,763184;0;1
23,341;23,341;0,0677021;0,0194247;0,0022741;0;0,763184;0;1
23,381;23,381;0,0677021;0,0194247;0,0022741;0;0,763184;0;1
23,421;23,421;0,0677021;0,0194247;0,0022741;0;0,763184;0;1
23,461;23,461;0,056755;0,0161635;0,00230583;0,000693909;0,75979;0,285308;1
23,501;23,501;0,056755;0,0161635;0,00230583;0;0,75979;0;1
23,541;23,541;0,056755;0,0161635;0,00230583;0;0,75979;0;1
23,581;23,581;0,056755;0,0161635;0,00230583;0;0,75979;0;1
23,621;23,621;0,056755;0,0161635;0,00230583;0;0,75979;0;1
23,661;23,661;0,056755;0,0161635;0,00230583;0;0,75979;0;1
23,701;23,701;0,0468524;0,010327;0,00243341;0,000446181;0,792159;0,287107;1
23,741;23,741;0,0468524;0,010327;0,00243341;0;0,792159;0;1
23,781;23,781;0,0468524;0,010327;0,00243341;0;0,792159;0;1
23,821;23,821;0,0468524;0,010327;0,00243341;0;0,792159;0;1
23,861;23,861;0,0366262;0,00441533;0,00240506;0,00077221;0,769814;0,295034;1
23,901;23,901;0,0366262;0,00441533;0,00240506;0;0,769814;0;1
23,941;23,941;0,0366262;0,00441533;0,00240506;0;0,769814;0;1
23,981;23,981;0,0366262;0,00441533;0,00240506;0;0,769814;0;1
24,021;24,021;0,0366262;0,00441533;0,00240506;0;0,769814;0;1
24,061;24,061;0,0366262;0,00441533;0,00240506;0;0,769814;0;1
24,101;24,101;0,0285934;-0,00374673;0,00235781;0,000465756;0,734744;0,286038;1
24,141;24,141;0,0285934;-0,00374673;0,00235781;0;0,734744;0;1
24,181;24,181;0,0285934;-0,00374673;0,00235781;0;0,734744;0;1
24,221;24,221;0,0285934;-0,00374673;0,00235781;0;0,734744;0;1
24,262;24,262;0,0215016;-0,0115872;0,00242531;0,000494107;0,79083;0,264063;1
24,302;24,302;0,0215016;-0,0115872;0,00242531;0;0,79083;0;1
24,342;24,342;0,0215016;-0,0115872;0,00242531;0;0,79083;0;1
24,382;24,382;0,0131456;-0,0181941;0,00245298;0,000797185;0,842299;0,266076;1
24,422;24,422;0,0131456;-0,0181941;0,00245298;0;0,842299;0;1
24,462;24,462;0,0131456;-0,0181941;0,00245298;0;0,842299;0;1
24,502;24,502;0,00401407;-0,0227209;0,00238818;0,000759385;0,802399;0,254572;1
24,542;24,542;0,00401407;-0,0227209;0,00238818;0;0,802399;0;1
24,582;24,582;0,00401407;-0,0227209;0,00238818;0;0,802399;0;1
24,622;24,622;0,00401407;-0,0227209;0,00238818;0;0,802399;0;1
24,662;24,662;0,00401407;-0,0227209;0,00238818;0;0,802399;0;1
24,702;24,702;-0,007155;-0,0215621;0,00243476;0,000946362;0,702678;0,28048;1
24,742;24,742;-0,007155;-0,0215621;0,00243476;0;0,702678;0;1
24,782;24,782;-0,007155;-0,0215621;0,00243476;0;0,702678;0;1
24,822;24,822;-0,007155;-0,0215621;0,00243476;0;0,702678;0;1
24,862;24,862;-0,007155;-0,0215621;0,00243476;0;0,702678;0;1
24,902;24,902;-0,007155;-0,0215621;0,00243476;0;0,702678;0;1
24,942;24,942;-0,007155;-0,0215621;0,00243476;0;0,702678;0;1
24,982;24,982;-0,007155;-0,0215621;0,00243476;0;0,702678;0;1
25,022;25,022;-0,0178069;-0,0193712;0,00239291;0,00037328;0,756265;0,271634;1
25,062;25,062;-0,0178069;-0,0193712;0,00239291;0;0,756265;0;1
25,102;25,102;-0,0178069;-0,0193712;0,00239291;0;0,756265;0;1
25,142;25,142;-0,0178069;-0,0193712;0,00239291;0;0,756265;0;1
25,182;25,182;-0,0178069;-0,0193712;0,00239291;0;0,756265;0;1
25,222;25,222;-0,0178069;-0,0193712;0,00239291;0;0,756265;0;1
25,262;25,262;-0,0178069;-0,0193712;0,00239291;0;0,756265;0;1
25,302;25,302;-0,0178069;-0,0193712;0,00239291;0;0,756265;0;1
25,342;25,342;-0,0277814;-0,0220232;0,00241316;0,00115022;0,620067;0,2578;1
25,383;25,383;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
25,423;25,423;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
25,463;25,463;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
25,503;25,503;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
25,543;25,543;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
25,583;25,583;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
25,623;25,623;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
25,663;25,663;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
25,703;25,703;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
25,743;25,743;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
25,783;25,783;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
25,823;25,823;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
25,863;25,863;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
25,903;25,903;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
25,943;25,943;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
25,983;25,983;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
26,023;26,023;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
26,063;26,063;-0,0277814;-0,0220232;0,00241316;0;0,620067;0;1
26,103;26,103;-0,0242045;-0,0330162;0,00240033;0,000418506;0,729842;0,288748;1
26,143;26,143;-0,0242045;-0,0330162;0,00240033;0;0,729842;0;1
26,183;26,183;-0,0242045;-0,0330162;0,00240033;0;0,729842;0;1
26,223;26,223;-0,0242045;-0,0330162;0,00240033;0;0,729842;0;1
26,263;26,263;-0,0167721;-0,0422507;0,00244016;0,000977413;0,803218;0,296083;1
26,303;26,303;-0,0167721;-0,0422507;0,00244016;0;0,803218;0;1
26,343;26,343;-0,0167721;-0,0422507;0,00244016;0;0,803218;0;1
26,383;26,383;-0,0114744;-0,0509254;0,00244893;0,00078976;0,82364;0,253888;1
26,423;26,423;-0,0114744;-0,0509254;0,00244893;0;0,82364;0;1
26,463;26,463;-0,0114744;-0,0509254;0,00244893;0;0,82364;0;1
26,504;26,504;-0,0114744;-0,0509254;0,00244893;0;0,82364;0;1
26,544;26,544;-0,00713516;-0,0626189;0,00241181;0,000446181;0,827044;0,311544;1
26,584;26,584;-0,00713516;-0,0626189;0,00241181;0;0,827044;0;1
26,624;26,624;-0,00713516;-0,0626189;0,00241181;0;0,827044;0;1
26,664;26,664;-0,00713516;-0,0626189;0,00241181;0;0,827044;0;1
26,704;26,704;-0,00713516;-0,0626189;0,00241181;0;0,827044;0;1
26,744;26,744;-0,00713516;-0,0626189;0,00241181;0;0,827044;0;1
26,784;26,784;-0,00427757;-0,0724672;0,00233823;0,000313204;0,767424;0,25614;1
26,824;26,824;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
26,864;26,864;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
26,904;26,904;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
26,944;26,944;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
26,984;26,984;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
27,024;27,024;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
27,064;27,064;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
27,104;27,104;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
27,144;27,144;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
27,184;27,184;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
27,224;27,224;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
27,264;27,264;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
27,304;27,304;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
27,344;27,344;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
27,384;27,384;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
27,424;27,424;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
27,464;27,464;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
27,504;27,504;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
27,544;27,544;-0,00427757;-0,0724672;0,00233823;0;0,767424;0;1
